binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,outliers 1,informative_1,multicollinearity 1,duplicate_2,correlated w target 2,target,uniform corr 1,outliers 2,pd qcut3,random choice 7,random label num 12,corr_feature_class,multicollinearity 4,correlated w target 1,random choice 2,multicollinearity 2,uniform corr 2,pd qcut1,standard scaling,multicollinearity 3,min max scaling,class,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,random label num 3_label num lo 2,random label num 3_label num lo 3,random choice 4_North,random choice 4_South,random choice 4_West,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2
1,0.121,0.001,0.302,0.001,0.001,0.001,0.001,0.012,0.001,-0.3478953074126785,0.5852816760089175,0.22432947849331972,-1.5542075068935395,-1.5958291484857376,-3.279082535167044,0.5545136388492474,5.209732528113873,0.096,0.406,0.554,2.5181138621936774,-0.6594532438627393,-0.8815184836872653,0,-2.8694359591195,0.27041377474555234,1,55345.486956786386,-0.5828914450871536,179.52858491189457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.068,0.001,0.001,0.001,0.001,0.002,0.015,0.566,-0.7883352296017264,1.0873827825397426,-3.05618363036676,-1.032926291313865,1.8643377024544219,-2.311093473517599,0.003861121940457213,1.0089913221703188,0.19,0.097,0.554,-6.039675837854437,-0.40461521807272466,1.5250944649889588,0,-2.8694359591195,0.0005891562449195337,1,56030.42820510427,-0.18800071597905949,366.8573590206381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.007,0.001,0.001,0.001,0.001,0.001,0.001,0.225,0.566,0.8748349654829408,-1.5814763586895344,-3.05618363036676,1.7728751802835538,-10.353472602941281,4.486224711925048,0.9128935397462103,1.9688183168769329,0.185,0.406,0.554,2.1671469102790044,-3.1500289545697777,0.8234518969209292,1,-2.8694359591195,0.7093722364609607,0,55095.56819427799,-0.7548221436674519,461.5783948377617,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.004,0.002,0.001,0.001,0.001,0.001,0.001,0.012,0.001,-0.5076142151085542,-0.39673566887304257,1.1100982193922566,0.9699901234073857,-10.353472602941281,2.416753832890505,0.003861121940457213,4.533492217450073,0.243,0.106,0.554,-6.039675837854437,0.15868186301694728,5.0743324528239295,1,-1.3143147633360988,0.0005891562449195337,0,73451.19763799885,-0.43734978550324777,390.8219439613414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.121,0.013,0.001,0.001,0.001,0.001,0.001,0.017,0.001,-1.4339192025113798,0.2554509229309263,1.6351054354562904,0.8384065535864281,0.5247393655085254,1.9422588690952223,0.9511134783682141,2.900365522870933,0.188,0.097,0.554,6.351253557949773,-0.8031112554933931,1.3997344603397646,1,-2.8694359591195,0.0005891562449195337,0,48331.69226513474,-0.052246086256171324,284.9554288937395,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.005,0.001,0.001,0.001,0.001,0.286,0.001,0.014,0.001,-1.0312903460539025,-1.0910772431848683,0.09450141127749599,-0.5663508125107565,1.0428195609883897,-0.6682273705213023,0.003861121940457213,-3.3083547003423996,0.243,0.106,0.041,-6.039675837854437,-3.1500289545697777,2.4071794236078623,0,-2.8694359591195,0.0005891562449195337,1,70716.23596298129,-0.5664426982282188,422.41833955243317,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.002,0.302,0.001,0.001,0.001,0.001,0.225,0.001,0.43566879077277987,-0.3538443994512106,-3.05618363036676,-0.8043405186551533,-10.353472602941281,-1.3957244514072462,0.003861121940457213,0.7985488689394975,0.19,0.096,0.554,-6.039675837854437,-3.1500289545697777,-2.891826635086245,0,-2.8694359591195,0.4283553284732206,1,50514.79392647395,0.06771152364552205,378.68577605367057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.121,0.007,0.302,0.001,0.001,0.001,0.001,0.012,0.001,-0.6343427505769663,-0.9182145747538393,-3.05618363036676,0.5317262575317186,-0.9762185949934488,1.6322755869949503,0.003861121940457213,4.589914907464698,0.188,0.406,0.037,1.675807458262584,-3.1500289545697777,1.522634679532473,1,-2.8694359591195,0.7928839154247715,0,72723.66973635236,-1.4383668390230269,372.17472186290604,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.002,0.005,0.302,0.001,0.001,0.286,0.001,0.014,0.001,0.8948257889340244,0.8415544210757202,0.09517721988904865,0.9128890585687365,-0.17134201322340048,1.9285889619514072,0.003861121940457213,0.14701977037348524,0.188,0.096,0.046,-6.039675837854437,-0.25999852734741236,0.6485127570600242,1,-2.8694359591195,0.7519475614690438,0,31701.348242440246,-0.6679344279432227,379.41581333457816,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.003,0.007,0.001,0.001,0.001,0.001,0.001,0.017,0.001,-0.4220918966004607,1.5357099558387635,-3.05618363036676,1.4342183636837038,3.9256461777216165,2.839934234464208,0.9423662633296612,1.3741127506141777,0.185,0.093,0.554,3.37322421695049,0.34679027933515055,-0.5475922687377492,1,0.06893795238885107,0.8923770667211993,0,46293.69357195591,0.23092001144892813,345.7249501243447,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.001,0.005,0.302,0.001,0.001,0.286,0.001,0.013,0.566,-0.15664083612596233,0.115033347433805,-3.05618363036676,0.019590534069166554,1.7174825916486056,0.23021878942569707,0.45552935089808394,1.8712347852109783,0.243,0.406,0.039,1.4976314853334007,-3.1500289545697777,1.6215902251257455,1,-2.8694359591195,0.6652220373138096,0,53158.02464726414,-3.1155754523598245,414.7454855256733,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.002,0.001,0.001,0.001,0.286,0.112,0.225,0.566,-1.9714428907751158,0.00305478623466493,-3.05618363036676,0.08048296288373735,-10.353472602941281,0.39370910458046116,0.003861121940457213,-3.3083547003423996,0.243,0.406,0.554,-6.039675837854437,-1.4237362686569819,-1.889625266267334,1,-2.8694359591195,0.0005891562449195337,0,53328.23442781215,-0.9085481518530837,254.91696508474232,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.121,0.006,0.001,0.001,0.001,0.001,0.001,0.013,0.566,0.23879008769893756,-0.5490576330285472,-3.05618363036676,1.535308479856881,1.965920096633751,3.6724142470774463,0.8579601798278096,-3.3083547003423996,0.185,0.406,0.045,-6.039675837854437,-3.1500289545697777,2.230985689059607,0,-0.8566746641245585,0.19030584493782432,0,34418.031409433235,0.8713028355405363,184.05323744814265,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.02,0.001,1.2953326928673932,-0.04083868544248337,-0.3848459834691334,-0.4795534580991122,-1.9542224223254385,-0.7926635808066187,0.003861121940457213,1.6512563754956058,0.243,0.096,0.046,-6.039675837854437,-0.36177641602339017,1.112531642522485,0,-2.1943261726935637,0.246780293891036,1,39133.55675581718,-0.2899745223207127,425.1768891182437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.01,0.001,0.302,0.001,0.001,0.286,0.001,0.016,0.566,1.8291558363131581,-1.20206923370639,-3.05618363036676,-0.698644315223675,-0.3726403037206448,-0.918744510082743,0.003861121940457213,-3.3083547003423996,0.243,0.093,0.034,-6.039675837854437,-3.1500289545697777,0.5946332066766287,0,0.0574228812348701,0.09682464113439143,1,44302.599677047634,-1.5892883474307675,152.68228038011497,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.008,0.007,0.302,0.001,0.001,0.286,0.112,0.225,0.566,-1.2533433351908436,-1.3015118033501185,-3.05618363036676,-1.8837138792983734,-5.712776681831583,-3.4272392309583806,0.003861121940457213,-3.3083547003423996,0.098,0.098,0.034,-6.039675837854437,-1.2109547823571738,-0.7957347751873296,0,-2.8694359591195,0.49599976265789514,1,33983.75672830511,-0.6544333993299792,435.99976657876834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.002,0.005,0.001,0.001,0.001,0.001,0.001,0.012,0.566,-1.7038238262693588,0.2728581709028596,-3.05618363036676,0.2996677742939713,1.130325689216071,0.7833833277546627,0.003861121940457213,2.0002155139087607,0.243,0.098,0.034,-6.039675837854437,1.2581326940898288,-1.9472125414044548,1,-2.8694359591195,0.0005891562449195337,0,53885.70319860596,0.8137074822839264,340.56877288327746,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.004,0.001,0.001,0.001,0.001,0.286,0.001,0.012,0.001,-0.14925792551576322,-0.5439566590124767,0.4542284604686356,-0.43555511670197755,-10.353472602941281,-0.5497817929532185,0.4561025278226317,4.724745168903853,0.243,0.104,0.045,-6.039675837854437,-3.1500289545697777,-0.2415100998167373,0,-0.2324432068277095,0.5759040972927051,1,53224.25610155983,-0.2047104444455394,89.77333544910655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.002,0.003,0.001,0.001,0.001,0.001,0.001,0.019,0.001,0.141384408048214,1.788569247529785,-0.3460165797924034,-0.9902196850450771,-3.6441421689920173,-2.426816665025421,0.003861121940457213,2.099259130010621,0.19,0.096,0.554,0.22166581815769293,-3.1500289545697777,-4.832025990211742,0,-0.39466976249119623,0.5279543293046981,1,49188.544713845586,0.11109393500530797,205.12541298041202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.121,0.001,0.001,0.001,0.001,0.001,0.001,0.014,0.001,2.6156585857616528,-1.4482635742954604,0.916649548063373,-1.9188099778361307,-10.353472602941281,-3.459037937912494,0.003861121940457213,1.6168581313513184,0.098,0.104,0.554,-6.039675837854437,-3.1500289545697777,-3.961951391958512,1,-2.8694359591195,0.0005891562449195337,1,37020.50729520367,0.5572301596182084,344.8366866435508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.121,0.004,0.302,0.001,0.001,0.001,0.001,0.02,0.566,-1.253615556693643,-1.2250960321892006,0.3431649596688935,-0.9003241580171191,-1.9796704079826086,-1.3438467529079294,0.08164669026938098,-3.3083547003423996,0.19,0.406,0.037,-6.039675837854437,-3.1500289545697777,-2.352013862115112,0,-2.8694359591195,0.3485090956757295,1,39222.78098875494,-0.8724149539149406,398.6141915546009,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.121,0.002,0.302,0.001,0.001,0.001,0.001,0.014,0.001,0.35070243278303437,-1.2231941283978025,-1.8124678237387046,-0.759203083570571,-10.353472602941281,-1.0421918849657974,0.003861121940457213,3.2072424306688787,0.243,0.096,0.041,3.5437875391991267,-3.1500289545697777,0.7501980810313662,0,-2.8694359591195,0.0005891562449195337,1,52219.35882624471,-3.328355924444279,230.83183848919847,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.018,0.566,-0.7845726887615553,1.5501794730317042,0.4990332417780624,-1.0247116694844207,-10.353472602941281,-2.4302451386816837,0.6351069299696082,4.418575081960926,0.19,0.093,0.554,-6.039675837854437,-3.1500289545697777,-8.392327048122707,0,-2.8694359591195,0.0528543923426481,1,65877.81955238737,0.68157335199562,301.506840679075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.007,0.013,0.001,0.101,0.001,0.001,0.001,0.016,0.001,2.258653681955767,0.7963025422165494,-3.05618363036676,-1.3038795970953467,-5.881612877577241,-2.8053454229298733,0.16575850023861616,2.8614184135319722,0.096,0.406,0.046,-6.039675837854437,-2.265587327667625,-4.88171915220381,1,0.4883847884423534,0.12778859189239333,1,42725.70012687156,-2.7491682259195653,357.2041284021569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.006,0.003,0.001,0.001,0.001,0.001,0.001,0.015,0.566,1.4595531858755662,-0.5726534002171271,0.6310604063154478,-0.7549478806236055,1.1146370638024827,-1.2252959890028006,0.610437907509859,-3.3083547003423996,0.19,0.406,0.554,-6.039675837854437,-3.1500289545697777,-0.9330343703156934,0,-2.8694359591195,0.3494242872520136,1,40653.791434349274,1.4786078528152196,274.1929509864875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.008,0.003,0.302,0.001,0.001,0.001,0.001,0.019,0.566,0.16453316866679582,1.2282756985312,-3.05618363036676,-0.7544837503188552,-10.353472602941281,-1.7564268029936145,0.5388946764537357,1.5130747884882676,0.19,0.406,0.046,-0.574253474319419,0.006146368442150589,-0.4457485496447257,1,-0.7998510534733304,0.49072612803324384,1,35504.251020656295,-0.6891294952474798,420.3941811740916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004,0.068,0.302,0.001,0.001,0.286,0.002,0.012,0.566,0.07107808906873651,0.5337772619879031,-0.7388754611437994,-1.4367114773680636,-2.72934342237006,-3.0122416225511506,0.003861121940457213,2.6594786154135357,0.096,0.098,0.047,-2.068291520588156,-3.1500289545697777,3.9253212325363176,0,-2.8694359591195,0.0005891562449195337,1,42730.27588256777,0.21142700244600163,207.09891572319026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.121,0.003,0.001,0.001,0.001,0.286,0.001,0.01,0.566,-1.2537356304840115,-2.1932945864161733,-0.7194104412518029,0.592685108713997,-10.353472602941281,2.1395724776449945,0.003861121940457213,3.8952563731636247,0.188,0.096,0.047,-6.039675837854437,-3.1500289545697777,4.544944127038712,0,-1.065613516717498,0.48652030974711935,0,39206.064904046274,-0.06472639255835877,376.64391678493587,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.121,0.006,0.001,0.001,0.001,0.286,0.112,0.225,0.566,-0.4484285864207869,-1.5599251430003203,0.6459130964669556,-2.6432592517505693,-3.4059126118929415,-4.9774841934323115,0.09379343170961474,8.176052241692519,0.098,0.406,0.554,-6.039675837854437,-3.1500289545697777,-2.5533141853934103,1,1.7610500532462223,0.19264633624852134,1,46627.32140792929,1.0484536398472974,217.44777699911052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.121,0.001,0.302,0.001,0.001,0.001,0.001,0.01,0.566,3.1990093974752862,1.4212361786618546,-3.05618363036676,1.2467003077679448,-0.19160708587045083,2.472180119572107,0.2012147095316224,6.574334640866679,0.188,0.406,0.554,-6.039675837854437,-1.2120378157155831,-1.1959230805436074,1,-0.02072953883814893,0.7406336709888094,0,35587.22705376929,-0.9424890754214335,209.88270162843074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003,0.004,0.001,0.001,0.001,0.001,0.001,0.014,0.566,0.9540357937762297,-1.2175009461632809,-1.0032529647059838,-1.8997979157874467,-10.353472602941281,-3.4865067704398918,0.003861121940457213,3.2508286914147,0.098,0.406,0.554,1.4305312372649743,-3.1500289545697777,-3.098169781218421,0,-2.8694359591195,0.0005891562449195337,1,38267.11506691133,1.0207109789084063,296.73960529987323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.004,0.003,0.001,0.001,0.001,0.001,0.001,0.016,0.001,0.4982621847968425,0.44401453914450617,-3.05618363036676,0.4086734407686625,3.0702000993407546,0.9662516575284321,0.511576818887986,-3.3083547003423996,0.243,0.106,0.554,-6.039675837854437,0.15173590259689912,0.6202302404028713,0,1.4978204467111134,0.8212475127053808,0,52742.55054121272,0.11499653014575002,291.03683925529947,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.002,0.002,0.302,0.001,0.001,0.286,0.112,0.225,0.566,1.7260523649398138,1.7599329946571098,-3.05618363036676,-0.9565415209577711,2.057967881543151,-2.3462322123438906,0.29422912113301314,4.92176689684343,0.19,0.096,0.554,1.7327022611857552,-0.08445378822179798,-5.091328406944014,0,-2.8694359591195,0.5835697121029355,1,36560.875514161366,0.5250125945885203,223.8607703290754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.006,0.001,0.302,0.001,0.001,0.001,0.001,0.014,0.566,-4.3327328795162865,2.123128660138793,-1.1906586780918893,1.8498240195916442,1.6029080038312675,3.5564055650324398,0.6389780594352454,4.3029770505193,0.185,0.093,0.554,4.79421133380608,-3.1500289545697777,4.792555086995689,0,-2.8694359591195,0.7095356252336245,0,60591.32350954965,2.9359058808320624,281.2217740920378,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.007,0.003,0.302,0.001,0.001,0.001,0.001,0.014,0.566,0.872032037532116,-1.2978194212638503,-3.05618363036676,-1.4078127271684155,-10.353472602941281,-2.4091675182322394,0.3747800097996239,1.8149891155022133,0.19,0.097,0.036,-6.039675837854437,0.14828206344996908,-1.8836952156066111,1,0.75198148557582,0.0005891562449195337,1,46560.240919197895,0.5784603150980012,203.58656798797614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.007,0.001,0.001,0.001,0.001,0.286,0.001,0.225,0.566,0.3817966629804879,-0.9577760267048789,-3.05618363036676,-0.7197667155251184,-0.47974734596071755,-1.0361609255430364,0.003861121940457213,-3.3083547003423996,0.243,0.104,0.041,-0.04723328983082187,-3.1500289545697777,-3.4249205751456833,1,0.8562480001006323,0.6173239330236057,1,40040.7677831811,-0.65405598170222,309.00147646720484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.005,0.002,0.302,0.001,0.001,0.001,0.001,0.017,0.001,-0.9135258491977191,-0.38464912799287443,1.1698022739389204,0.913557176258146,0.34992873518039147,2.2923290196838937,0.003861121940457213,-1.1760562614766874,0.188,0.098,0.554,3.4503547686827494,-0.953081250310781,-8.392327048122707,0,0.20110562633002985,0.0005891562449195337,0,45039.26449045477,-1.2855046651423003,298.9219620426853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.004,0.001,0.302,0.001,0.002,0.286,0.001,0.014,0.566,1.6121235741239637,0.7333213565026174,-3.05618363036676,0.9911366828184249,0.05548838158253555,2.1281394810745375,0.003861121940457213,9.557815050885079,0.188,0.093,0.554,3.9452513778338876,1.4345218842532084,-2.3026520801487274,0,-0.9470050919648889,0.0005891562449195337,0,57906.757595732204,0.9226248458861614,293.1627307257577,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.002,0.003,0.001,0.101,0.001,0.001,0.001,0.225,0.001,2.3564698498883625,1.4161803943277034,-0.6355316300116274,-1.6927846176611947,-4.708648732620713,-3.821358960147929,0.003861121940457213,0.23218997378187334,0.098,0.106,0.554,-6.039675837854437,0.6686925370495941,-2.72860238895939,1,0.21817850624753315,0.0005891562449195337,1,56355.99922346489,0.8083382534659093,190.01962778994954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.001,0.068,0.001,0.001,0.001,0.001,0.001,0.019,0.566,-1.8130551893792755,-0.811604407341753,0.06225882347489207,-1.1800480293799889,-3.931099766195877,-2.065062755310375,0.003861121940457213,4.717398470471041,0.19,0.406,0.554,-6.039675837854437,-0.12075614707423551,0.748507197582758,1,0.07646381600015571,0.03457623980409082,1,54452.463960051515,-0.26423272123377545,443.3834759722231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.001,0.002,0.001,0.001,0.001,0.286,0.001,0.018,0.566,0.7635000868428814,-0.9438842121032424,-0.3279795777046525,-0.5904461897040771,-1.3018672172529102,-0.7633201253634451,0.13951912025298274,4.424705072818731,0.243,0.406,0.554,-6.039675837854437,-3.1500289545697777,1.751960312622546,1,-2.8694359591195,0.35407722274078524,1,24921.282432134176,-0.018205831602526465,296.63893201964015,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.005,0.01,0.001,0.001,0.001,0.286,0.112,0.225,0.566,-1.7177776195112775,-2.8898342052428405,-1.640019648872178,0.7171890017468961,-10.353472602941281,2.6120111037521605,0.7213591164801029,0.16458334553701093,0.188,0.406,0.047,-6.039675837854437,0.6226789062233641,4.400228598005183,0,-2.8694359591195,0.7491814089869052,0,57727.00036718596,1.223660585396765,345.243940156264,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.009,0.001,0.302,0.001,0.002,0.001,0.001,0.01,0.001,-1.6016399816994218,-1.5966240621551644,-3.05618363036676,0.9456208391011509,-10.353472602941281,2.7190998202471395,0.792941081130982,6.8367370266586835,0.243,0.093,0.041,-6.039675837854437,0.502494205919455,0.5019385713983857,0,-2.8694359591195,0.8944404287241355,0,33082.977720455216,0.18861458484862023,348.91203566569243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.007,0.006,0.302,0.001,0.001,0.001,0.001,0.225,0.566,-0.029759542780971007,-2.6161088017408476,0.8066740184617707,-1.46414855371718,-6.315717194687926,-2.140295031872483,0.5169777866006801,6.171018663604102,0.19,0.096,0.554,4.2790592124859295,0.13775011394932582,-5.7270768029747705,0,0.2273753833854229,0.2724074021944438,0,48972.05539326945,0.044882414531684164,428.8950678667337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.014,0.002,0.001,0.001,0.001,0.001,0.001,0.014,0.566,1.2447394906906688,-0.07928733147574074,-1.9118787074742825,-0.7036058022220977,-4.604570404987588,-1.2611207642134168,0.33583589526908025,0.9610092716953114,0.19,0.406,0.554,4.726644957765499,-3.1500289545697777,-2.6197661809075976,0,-2.8694359591195,0.5166214625045462,1,30691.40302019179,-0.18171006978877835,496.5631747737251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.007,0.001,0.302,0.001,0.001,0.001,0.001,0.225,0.001,0.43482315339913713,-0.8539868362043075,-1.3857668872435658,1.6099484959373778,-1.4521009492069603,3.9223571907701955,0.8171879763820666,4.699854018261856,0.185,0.406,0.039,1.1529519849661796,-3.1500289545697777,1.0769881601243327,1,-1.0794268621490781,0.7709615683164122,0,57648.39345420023,-0.9682874093604867,393.628291496742,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.013,0.001,0.001,0.001,0.001,0.001,0.018,0.001,-0.31493548613384453,-1.1867659376401238,1.0685885470280028,-1.6840902078586266,-1.1283703800273073,-3.033640816338749,0.02388681487227567,0.5344375761362556,0.096,0.406,0.554,-6.039675837854437,-3.1500289545697777,3.301982328723067,0,-2.8694359591195,0.06609925978907005,1,57632.49420528794,-3.328355924444279,359.5821014049309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.009,0.006,0.001,0.001,0.001,0.001,0.001,0.022,0.566,3.896631799974356,-1.043267883444262,0.7969710621373653,-0.6196776371769573,-1.0528410926858274,-0.7965553948870746,0.3897185966676588,-3.3083547003423996,0.243,0.093,0.037,-0.5084864925992076,-3.1500289545697777,-2.9922127150662585,0,2.2822538689578056,0.2799850135356421,1,49125.52326256021,-0.7147226741873285,378.4859721516756,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.121,0.004,0.001,0.101,0.001,0.001,0.001,0.014,0.001,-0.44500323710689144,-2.3632810071672057,-3.05618363036676,0.5547288842148901,-10.353472602941281,2.108513885173843,0.003861121940457213,2.80193522844088,0.188,0.098,0.554,-6.039675837854437,-0.4965997872252236,1.4291301070753795,0,-0.8247359621401124,0.0005891562449195337,0,58426.59683570325,-0.457319502759698,277.62702337553515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.002,0.001,0.001,0.001,0.001,0.286,0.001,0.011,0.001,1.7710100904908161,0.5553081044365415,-3.05618363036676,-0.36086881336223653,-2.3487577451293356,-0.7146402267110632,0.003861121940457213,3.465746671492066,0.243,0.406,0.554,4.657871869462898,-3.1500289545697777,-3.3439991840800043,0,-1.422857836754071,0.3322224169283627,1,43187.421203237616,-0.48497821637081595,318.8169085087171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.121,0.001,0.001,0.001,0.001,0.001,0.001,0.225,0.001,0.871039671485581,-1.0420663640932508,-3.05618363036676,-0.6237254510581625,-0.3354938399387667,-0.8055789775186676,0.09855603505181015,3.243264265709199,0.243,0.106,0.039,-6.039675837854437,1.074249546774636,-8.392327048122707,0,-2.8694359591195,0.13905491786898744,1,53328.97047121062,1.0776366096700714,246.08066488940014,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.005,0.002,0.001,0.001,0.001,0.001,0.001,0.007,0.566,1.397371003658679,1.5442419176683468,-0.7467410893296264,-1.6732288254582044,-2.750052714465848,-3.8173180335620174,0.003861121940457213,-3.3083547003423996,0.098,0.406,0.046,2.419770376820291,-3.1500289545697777,0.29300076685084053,0,0.3276113134927068,0.6528167422654729,1,41147.93605523145,-0.6784720267803629,291.2153716187371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.005,0.004,0.302,0.001,0.001,0.286,0.001,0.015,0.001,0.35366710859118605,3.445497491159599,1.129665313085059,-1.3129063241959085,-1.3660635772362109,-3.6074404264236035,0.003861121940457213,4.876539519322628,0.098,0.098,0.047,-6.039675837854437,0.1096790030574558,-1.3229515954188358,0,1.2977440293149043,0.18672252680689078,0,48671.4731506656,-0.5099284866360093,271.6931115582827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.003,0.002,0.302,0.101,0.001,0.001,0.001,0.012,0.566,0.6768524448924516,-0.9068446105051609,-1.3154085739003305,-0.3653681481115385,-0.8071392042240906,-0.2922500331916501,0.2759001713388004,2.2436835813266436,0.243,0.104,0.034,1.2094103261925913,2.3028548743746255,1.1973445665769062,1,0.5883577081540975,0.22378429555240192,1,63477.476603367424,1.8507575978554769,226.16811138663894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
