binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,duplicate_2,correlated w target 2,duplicate_1,uniform corr 1,random choice 2,correlated w target 1,target,multicollinearity 4,informative_2,multicollinearity 2,outliers 2,uniform corr 2,pd qcut3,multicollinearity 3,outliers 1,random choice 7,random label num 12,multicollinearity 1,pd qcut1,informative_1,corr_feature_class,class,scaling_combined,random choice 4_North,random choice 4_South,random choice 4_West,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,random label num 3_label num lo 2,random label num 3_label num lo 3,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2
0,0.0029702970297029703,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,7158.0,-0.8429262858104498,4.544614300545407,-0.9257646723946684,,1,,-1.309370893044004,,-0.8429262858104498,1.2489089958319413,,,0.1603960396039604,,-3.015035925360825,0.14653465346534653,0.07425742574257425,0.2546316134756652,0,-0.9257646723946684,2.0226574004898707,0,45825.81842118147,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.007920792079207921,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.5732673267326732,,-2.4176943924105703,-3.1734931610828654,-1.5038497208180903,0.0413634290538432,0,-1.5315690259034944,-4.51099611900489,-0.2700471262062752,-2.4176943924105703,1.0457485544606968,-0.0771852060297253,0.0852835848838495,0.08217821782178218,-0.9261567060724958,0.8872553765776754,0.1306930693069307,0.18712871287128713,1.8405333915590936,0,-1.5038497208180903,,0,51571.763728218524,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.2198019801980198,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.5732673267326732,,-1.6562227372241345,-3.885828288171064,2.043879079734852,0.0619828702287953,0,-3.671760824416917,-3.928527737744961,1.2479004749227225,-1.6562227372241345,-1.1558182864963629,2.605444116865568,0.5893739550177454,0.08217821782178218,1.0045443821881297,0.4145748670121364,0.14653465346534653,0.08217821782178218,-1.62552055080502,0,2.043879079734852,1.1812423286959874,0,47986.14396498203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0029702970297029703,0.005940594059405941,0.10297029702970296,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.0009900990099009901,0.006930693069306931,94728.0,1.6143904868931434,5.213951460584406,1.5732138784743936,0.6763431515220228,1,2.0330816292064258,3.214699184175289,0.3862672041265133,1.6143904868931434,-0.01673175873947,5.5621739379568425,0.8247867248890431,0.3673267326732673,0.3185837358980907,-1.9250647558139584,0.14455445544554454,0.18712871287128713,,1,1.5732138784743936,,1,21446.831126937785,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.2198019801980198,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.0009900990099009901,0.0049504950495049506,21644.0,0.5731201994134124,-0.3300251910765777,0.5340528463535862,0.1967499226165735,0,,1.2918176066644145,-1.6894153411254502,0.5731201994134124,-0.1339802342165482,2.673576735458207,0.7167121367535934,0.15841584158415842,,-0.4472935283590235,0.12673267326732673,0.0801980198019802,0.329248592393793,1,0.5340528463535862,5.867181289322714,1,35637.96847783199,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.006930693069306931,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.5732673267326732,59564.0,-0.5746818568277252,2.937648753164664,0.3774761673961626,0.6231643116743429,0,,-1.1199855992295522,-0.8364540640943036,-0.5746818568277252,0.870526360641956,1.8320517137367929,,0.1603960396039604,-1.5249246146570428,1.6337079364438614,0.1405940594059406,0.061386138613861385,1.103738588808228,0,0.3774761673961626,,1,55132.95931803299,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.006930693069306931,0.0049504950495049506,0.0009900990099009901,0.0009900990099009901,0.10198019801980197,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,59647.0,-1.2288934608056508,-3.682313965053833,2.5156255690613945,0.3934908042733851,0,-1.1105165128142642,-3.152771829286761,,-1.2288934608056508,0.196219736798393,2.651322809881249,0.5480625924894517,0.07623762376237624,0.4314073376338828,1.7330459209580389,0.1099009900990099,0.08217821782178218,,0,2.5156255690613945,3.962501070809503,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.0019801980198019802,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.007920792079207921,91473.0,1.0524405390063447,,-1.007994980017128,0.8028354246925153,1,,2.773935161414115,0.5721364514332412,1.0524405390063447,0.8806261159635672,0.8249404945878172,0.4013461187385344,0.3673267326732673,0.1060875414863285,-0.3357452977762912,0.200990099009901,0.07524752475247524,0.7326914886264776,1,-1.007994980017128,,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.0009900990099009901,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.009900990099009901,72765.0,-2.142140425136745,-1.3510001250217505,-1.441904594052713,,0,,-3.939188563371206,,-2.142140425136745,0.0785514223396116,3.422356753571364,0.0446971438693095,0.08217821782178218,,0.8268247985489668,0.1405940594059406,0.061386138613861385,,0,-1.441904594052713,1.476358356107978,0,39835.14232988323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0019801980198019802,0.006930693069306931,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.009900990099009901,3929.0,-1.1801182205256275,0.0944410168437541,-1.0208759862462062,0.3556520568989807,0,,-2.003379105597559,-0.0067047821136284,-1.1801182205256275,0.3699159252743353,-1.5883446788470623,0.4502502494903547,0.1603960396039604,-0.5268271249664926,-1.142043199927637,0.14455445544554454,0.061386138613861385,1.4640267669113034,0,-1.0208759862462062,4.464238277359458,0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.006930693069306931,0.0019801980198019802,0.0009900990099009901,0.05148514851485148,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,97726.0,-1.0225194269056463,-1.7000266514327285,0.7752711660053856,0.1264680055733517,0,0.3245886825240309,-2.1965863718935306,0.3422593913458773,-1.0225194269056463,-0.6006515631713693,4.354239953570454,,0.1603960396039604,-0.6078322471731837,,0.14455445544554454,0.08217821782178218,-1.609821001012255,0,0.7752711660053856,,0,84961.30892920226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.005940594059405941,0.0039603960396039604,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.00891089108910891,,-1.0871640648459655,0.8363242183183603,-1.0671639899446084,0.4171010941212848,0,,-1.790636972500403,0.0443747723805437,-1.0871640648459655,-1.4499354134935718,,0.3055456372691702,0.1603960396039604,0.6002052400934585,,0.200990099009901,0.18712871287128713,-1.225800610858175,0,-1.0671639899446084,-8.402739724245453,0,62009.518280072865,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0009900990099009901,0.009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.009900990099009901,55064.0,-1.0137701292815988,,1.6390444379174158,0.2418938769134082,1,0.9307764074975112,-2.4330705022879595,-1.0278206660699207,-1.0137701292815988,-1.4995978341033909,4.301145353307325,,0.3673267326732673,,0.1127758859872648,0.12673267326732673,0.18712871287128713,-0.1554305012450304,0,1.6390444379174158,-1.9447465759082525,0,61490.66867839151,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0029702970297029703,0.12475247524752475,0.10297029702970296,0.0009900990099009901,0.10198019801980197,0.0009900990099009901,0.5613861386138614,0.005940594059405941,71116.0,-0.7841139219879596,1.1531508754005784,-0.9776252981677452,0.2885133122663987,1,-0.061767627499915,-1.1680983143896668,1.3343258044570612,-0.7841139219879596,,1.697667237846198,,0.1603960396039604,0.6262217339279977,,0.14455445544554454,0.08217821782178218,-0.3273272586450251,0,-0.9776252981677452,,1,55916.53281094915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.006930693069306931,0.006930693069306931,0.10297029702970296,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.007920792079207921,92131.0,1.9705617182058652,4.479108896424943,-1.9669287563218671,,0,,5.023469432873002,-3.038451534865172,1.9705617182058652,-0.2189659994368652,0.0610419871384051,,0.15544554455445544,-2.2444279096458515,-0.3207409514116051,0.200990099009901,0.07920792079207921,-0.597761026088205,1,-1.9669287563218671,,1,75624.51925851873,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0019801980198019802,0.0049504950495049506,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.013861386138613862,,0.3486446225147115,,0.1759147731423151,,1,,0.9169134412802296,-0.329604239216147,0.3486446225147115,0.1761450110637924,4.466400198765284,,0.3673267326732673,,-1.830030790923709,0.14455445544554454,0.08217821782178218,0.1050607209364547,1,0.1759147731423151,1.8298472186260408,1,46032.32783316008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0039603960396039604,0.011881188118811881,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.0009900990099009901,0.00891089108910891,,-1.6756067440107647,,1.4643773909617706,0.6743277430717769,0,,-3.798812687941414,1.6898977072922623,-1.6756067440107647,1.2431530612194344,5.135836426662891,0.5362782870794081,0.3673267326732673,,-0.6219258064406161,0.14653465346534653,0.07920792079207921,0.3971327526928576,0,1.4643773909617706,,0,54157.01252190101,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.01089108910891089,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.5732673267326732,14662.0,-1.2723683998654274,-3.095411108372098,1.443518162938196,0.2469132042634954,0,,-2.929097169950798,1.998382955194148,-1.2723683998654274,-0.2820939203686042,-1.3826212175618386,0.0253509482410278,0.07623762376237624,2.633436693786152,-1.9833635863167576,0.1405940594059406,0.07425742574257425,-0.06193127786598,0,1.443518162938196,-5.900933941548324,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.2198019801980198,0.006930693069306931,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.0009900990099009901,0.011881188118811881,75090.0,0.8532961815345174,,1.131875576457843,0.5035986807516692,0,7.602080121960319,1.7151863856334089,-0.8093661177594792,0.8532961815345174,-0.7245234750431533,4.162885278166966,,0.15841584158415842,,-0.627282730819421,0.200990099009901,0.18712871287128713,,0,1.131875576457843,1.516425447080664,1,39471.04550888589,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.0019801980198019802,0.01089108910891089,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.011881188118811881,91010.0,-0.7455121960015335,1.9951730385900035,2.090847772073292,0.5719087062815648,1,-1.2261938134098358,-1.9920800402399248,-0.2865372226570865,-0.7455121960015335,-0.8580883658618988,4.173953586665933,,0.3673267326732673,-0.4594984551307901,-1.275347399200036,0.14653465346534653,0.06435643564356436,,0,2.090847772073292,-0.5831617301090364,0,37219.409577802195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.2198019801980198,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.0009900990099009901,0.011881188118811881,37766.0,1.3336174164193086,1.5363564909368466,1.3256261875957216,0.4641958543110189,1,-0.8087528006155766,2.6865669417223548,2.0084605193252645,1.3336174164193086,-0.5944891881088468,2.743542592580803,0.2846379546091291,0.15841584158415842,1.5925836887969722,0.1241202621027727,0.14653465346534653,0.18712871287128713,0.0529301603879546,1,1.3256261875957216,,1,48868.34671043386,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0019801980198019802,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.005940594059405941,27129.0,-1.0886683560963573,-3.129058655130226,0.1240007120577469,0.0304274733571949,0,-3.19510758443699,-2.1458147209496308,1.8785023182773004,-1.0886683560963573,-0.0897791899845124,4.735069105965223,,0.1603960396039604,2.30479896910387,2.9388167279314583,0.1306930693069307,0.18712871287128713,-1.7715502657876363,0,0.1240007120577469,-1.053559383584492,0,49296.402876515946,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.005940594059405941,0.00891089108910891,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.006930693069306931,58995.0,0.4796539685238375,2.683035993802463,-0.2387341441796034,0.9593133368444609,0,-5.765051963070457,1.319992863182447,0.1577629649319852,0.4796539685238375,,3.752829292034933,0.5644851053752293,0.15841584158415842,0.4190775564762552,1.639085349622326,0.1405940594059406,0.07524752475247524,-0.8988762242668517,1,-0.2387341441796034,,1,79099.85629712147,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0019801980198019802,0.01089108910891089,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,52799.0,-0.6757855690758994,2.50011663445234,-0.4234334443075032,0.4274614429368221,0,-0.1524592852172156,-1.099856879091509,-0.4366131248280843,-0.6757855690758994,-1.2834415496576743,2.9297282611125284,0.2288570078993803,0.3673267326732673,,0.8564899480305257,0.1405940594059406,0.08217821782178218,0.2468492572774883,0,-0.4234334443075032,-0.7774066070206076,0,71794.14991816053,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0029702970297029703,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.0009900990099009901,0.5732673267326732,61562.0,-3.1892441868275694,,-1.7262404093997978,0.0922160499140149,0,-2.738744621588308,-6.097592763187105,-0.3972806182197301,-3.1892441868275694,-1.1895415909312324,3.843351380196702,0.1669238678236344,0.08217821782178218,-0.6832574761392384,-1.5271411372947772,0.1306930693069307,0.18712871287128713,-0.0179445847233291,0,-1.7262404093997978,2.220602150817311,0,64145.2539668457,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.2198019801980198,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.5732673267326732,72769.0,-1.0696565175358983,-0.3939316989738732,2.2040396196799588,0.6744102639219348,0,-4.810585493334384,-2.7196940565504164,-0.8020551304378919,-1.0696565175358983,1.5187254768270446,2.0608702601224724,,0.07623762376237624,,-0.7014032880170147,0.14653465346534653,0.0801980198019802,,0,2.2040396196799588,3.1109577167999483,0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.0039603960396039604,0.0009900990099009901,0.10297029702970296,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.5732673267326732,71018.0,1.912628577835879,4.337016067537825,-1.5141232808454532,0.9951010010528066,1,3.6727113680334025,4.765611628406716,-0.5276546006616009,1.912628577835879,0.6961054332170379,-2.3671787546042378,,0.15544554455445544,-0.3214833250114307,-1.8888741534288973,0.200990099009901,0.18712871287128713,0.6735887125776783,1,-1.5141232808454532,1.63258089007652,1,40421.855709235504,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0029702970297029703,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,44403.0,-1.2260543634288452,,-0.3523813294595188,0.315230255429742,1,,-2.299275017099308,,-1.2260543634288452,-0.7640726857677443,1.3652993608154314,0.0288529056854036,0.1603960396039604,-0.7532339780591555,-0.0372668784084696,0.200990099009901,0.08217821782178218,0.0359559663257193,0,-0.3523813294595188,1.6800875418083383,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.01089108910891089,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.5732673267326732,,-1.2181315797083625,-1.2648619198081377,-1.1012549032234868,,0,-1.790452487288956,-2.0610365949524803,0.1144232577497053,-1.2181315797083625,1.191151893293624,,,0.1603960396039604,-0.4152332245063962,-3.140911381681496,0.1099009900990099,0.18712871287128713,0.7986820262342103,0,-1.1012549032234868,2.10234388448021,0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.2198019801980198,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.5732673267326732,,0.2517835010553562,-1.532429357301038,0.1915270338377027,0.6280181399062648,1,,0.7048682076975674,-1.484245780765637,0.2517835010553562,0.4912320856048033,,0.4299965228858897,0.3673267326732673,-0.9602268386921222,1.2961264431712411,0.1099009900990099,0.07623762376237624,0.18527551584366,1,0.1915270338377027,3.163578454486497,1,56402.24739113264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.2198019801980198,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01089108910891089,88442.0,1.16400969213587,3.9499517939666906,1.1676376003779545,,1,,2.370025993043201,,1.16400969213587,0.2452698679075974,3.619012853330327,0.1019454134162232,0.15841584158415842,-1.2998374426044768,-0.3931551946567539,0.1306930693069307,0.07920792079207921,0.6260175902462277,1,1.1676376003779545,,1,66931.52526906773,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0019801980198019802,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.0049504950495049506,83815.0,1.9240224664197152,1.8768674963954768,-2.5178163184454023,0.7349118962291783,0,2.511463972652918,5.086575678414842,2.3494856803428394,1.9240224664197152,-1.466551398356092,2.6376059325902275,0.8931489492606425,0.3673267326732673,2.0145962818318077,-0.7076359125482166,0.14653465346534653,0.06435643564356436,,1,-2.5178163184454023,3.5894864231872248,1,36334.90480491632,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.0009900990099009901,0.0049504950495049506,0.0009900990099009901,0.0009900990099009901,0.10198019801980197,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,70860.0,-1.2237208569047195,-1.3346767459038902,0.9608887188257084,,1,-4.995390314518389,-2.682312711859647,2.4482378901870985,-1.2237208569047195,0.936515941961686,,0.3290641442549128,0.07623762376237624,,-0.07069378620575,0.200990099009901,0.18712871287128713,1.3604280122569248,0,0.9608887188257084,,0,57098.106786854754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.5732673267326732,20324.0,-1.6005460098069957,-5.877245049932152,0.3482419779617202,0.6641165596549866,0,-4.124494817313588,-3.3082797460305198,-1.1087717757720632,-1.6005460098069957,1.325455838287766,-0.4412781121036011,0.0288779045884016,0.07623762376237624,-1.0237909413397688,1.8495180951571943,0.14653465346534653,0.07425742574257425,1.0652643405732185,0,0.3482419779617202,,0,56405.98258028564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0019801980198019802,0.0019801980198019802,0.10297029702970296,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,20474.0,-1.5542075068935397,,0.5852816760089175,0.0901441090268579,0,-0.4982974072708221,-3.279082535167044,-0.1992301449651214,-1.5542075068935397,0.289347322127197,4.554215025548988,0.0137798968293914,0.3673267326732673,,-1.1877453724596734,0.12673267326732673,0.06435643564356436,,0,0.5852816760089175,1.374545911973915,0,56509.75887072677,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.013861386138613862,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.006930693069306931,31254.0,-1.032926291313865,2.009707468124751,1.0873827825397426,0.7639610453865325,1,,-2.311093473517599,0.1618114968602743,-1.032926291313865,0.0716549946738874,3.0898846486909743,,0.1603960396039604,0.3464472643953175,0.2831554729953774,0.14653465346534653,0.07425742574257425,-1.3438114011632023,0,1.0873827825397426,0.8399518957248024,0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.5732673267326732,97897.0,1.7728751802835538,6.207876442529102,-1.5814763586895344,0.6501150220095899,0,,4.486224711925048,-1.243375970710839,1.7728751802835538,1.7466280148584972,1.195728549858322,,0.3673267326732673,,1.2062272198957864,0.200990099009901,0.18712871287128713,,1,-1.5814763586895344,,1,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.0029702970297029703,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.5732673267326732,,0.9699901234073856,0.6819512766127567,-0.3967356688730425,0.8796691953413001,0,,2.416753832890505,0.9183505719048008,0.9699901234073856,-0.4083054749843389,1.18986464482833,0.9635696316760416,0.15841584158415842,1.0813157673635898,-0.7080946949932081,0.14455445544554454,0.06435643564356436,0.2225929671226449,0,-0.3967356688730425,6.785565772024421,1,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0009900990099009901,0.007920792079207921,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.5732673267326732,,0.8384065535864281,1.4966402728060717,0.2554509229309263,0.9704427035520872,0,,1.9422588690952225,0.0559321225376245,0.8384065535864281,-1.0279148376485023,0.7986479443871377,0.2784213746610543,0.15841584158415842,-0.7114740605070001,0.6466246431402863,0.12673267326732673,0.18712871287128713,-0.9832243737811096,0,0.2554509229309263,,1,36009.35328319637,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5732673267326732,81833.0,-0.5663508125107565,-1.6941321743378106,-1.0910772431848683,0.609571362899824,0,-2.1133366243144094,-0.6682273705213023,,-0.5663508125107565,1.192179476636293,0.2582659937566092,0.4157096198099607,0.3673267326732673,,,0.1405940594059406,0.06435643564356436,,0,-1.0910772431848683,,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0019801980198019802,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.009900990099009901,48973.0,-0.8043405186551533,,-0.3538443994512106,,1,,-1.3957244514072462,2.7140512254633355,-0.8043405186551533,-0.052977302347877,0.8604960483087227,,0.1603960396039604,,0.3763390264173449,0.200990099009901,0.18712871287128713,-0.7886302122149861,0,-0.3538443994512106,-0.1279759068451196,0,50237.60318526471,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0009900990099009901,0.007920792079207921,0.10297029702970296,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.006930693069306931,65599.0,0.5317262575317186,3.9469190411905712,-0.9182145747538392,0.7892677483484676,1,,1.6322755869949503,0.5111459067816838,0.5317262575317186,-1.098171909856546,-1.592739264080016,0.6246782396854674,0.15841584158415842,0.9709835489860396,0.8710429317263634,0.12673267326732673,0.07623762376237624,-0.0437613438612838,1,-0.9182145747538392,-0.4088901045285524,1,47996.52460942437,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0009900990099009901,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.38712871287128714,0.5613861386138614,0.011881188118811881,25328.0,0.9128890585687364,-0.7111417550933163,0.8415544210757202,0.3568067452556739,0,,1.9285889619514072,-0.6042197556349465,0.9128890585687364,-0.8095258689587354,-0.5695451308210169,0.2737295204714932,0.15841584158415842,-0.47946566345607,-0.9169794968465412,0.200990099009901,0.07524752475247524,-0.7059975315722973,1,0.8415544210757202,5.1188655578276165,1,38720.685638567425,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.005940594059405941,69063.0,1.4342183636837038,,1.5357099558387637,0.4309110748824057,1,4.638730394813104,2.839934234464208,-0.0420046229670234,1.4342183636837038,-1.2153175036064543,2.758850845259001,0.6341081333479135,0.15544554455445544,,0.5731157138859234,0.14653465346534653,0.07326732673267326,-0.5188760498999471,1,1.5357099558387637,,1,63661.093330225274,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.00891089108910891,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.006930693069306931,25419.0,0.0195905340691665,-2.960810249854354,0.115033347433805,,1,,0.230218789425697,2.2347593354874333,0.0195905340691665,0.6231650084174597,1.36997867006524,,0.3673267326732673,2.3867313207268874,-0.646101358089755,0.1405940594059406,0.18712871287128713,-0.3183243753454293,1,0.115033347433805,,1,50851.772406228476,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0049504950495049506,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.5613861386138614,0.5732673267326732,95368.0,0.0804829628837373,,0.0030547862346649,0.3633485468728964,0,,0.3937091045804611,0.0940779189535951,0.0804829628837373,0.3001652124041236,6.100747931558948,,0.3673267326732673,,,0.200990099009901,0.07920792079207921,-0.0263790762410044,0,0.0030547862346649,3.3800915261268187,1,59501.13557174593,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
